"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
"32",56.001652,-3.689044,295.08,0.4,0.44,2020-07-07,"0154","N","VIIRS","n",1,271.72,1.25,"0",0,2020,7,3
"33",51.383503,0.720267,326.75,0.4,0.37,2020-07-07,"0154","N","VIIRS","n",1,280.35,1.95,"0",0,2020,7,3
"34",51.324581,0.531394,296.28,0.41,0.37,2020-07-07,"0154","N","VIIRS","n",1,280.92,0.49,"0",0,2020,7,3
"35",51.567196,-3.768427,299.34,0.71,0.75,2020-07-10,"0054","N","VIIRS","n",1,281.19,2.05,"0",3,2020,7,3
"36",53.5415,-2.596491,318.86,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,281.92,3.93,"0",0,2020,7,3
"37",51.56752,-3.769327,321.41,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,284.18,1.36,"0",2,2020,7,3
"38",51.570892,-3.767639,296.15,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,282.34,1.36,"0",2,2020,7,3
"39",53.542717,-2.60274,328.47,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,281.18,3.93,"0",0,2020,7,3
"40",51.396992,-3.394489,304.2,0.44,0.38,2020-07-10,"0236","N","VIIRS","n",1,282.59,0.87,"0",2,2020,7,3
"41",53.888412,-2.381584,297.29,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,281.57,0.47,"0",2,2020,7,3
"42",52.58041,-4.077689,296,0.41,0.37,2020-07-10,"0236","N","VIIRS","n",1,279.67,0.61,"0",0,2020,7,3
"43",51.562962,-3.765003,320.65,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,283.77,2.57,"0",2,2020,7,3
"44",51.576614,-3.777974,298.17,0.43,0.38,2020-07-10,"0236","N","VIIRS","n",1,283.88,0.87,"0",2,2020,7,3
"45",51.56274,-3.762995,296.79,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,282.7,0.76,"0",2,2020,7,3
"46",53.566196,-0.598292,315.96,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,283.47,2.64,"0",3,2020,7,3
"47",50.831184,-1.367085,298.29,0.4,0.37,2020-07-11,"0218","N","VIIRS","n",1,286,1.16,"0",2,2020,7,3
"48",53.569439,-0.596726,329.27,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,284.88,2.64,"0",3,2020,7,3
"49",50.836388,-1.376644,296.07,0.4,0.37,2020-07-11,"0218","N","VIIRS","n",1,285.22,0.86,"0",0,2020,7,3
"50",53.150127,-3.06436,300.46,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,278.9,0.9,"0",0,2020,7,3
"51",51.684444,-5.028898,304.14,0.4,0.37,2020-07-11,"0218","N","VIIRS","n",1,288.76,1.33,"0",2,2020,7,3
"52",53.632843,-0.240874,304.23,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,282.75,0.87,"0",0,2020,7,3
"53",51.396881,-3.394263,304.61,0.38,0.36,2020-07-11,"0218","N","VIIRS","n",1,281.32,0.88,"0",0,2020,7,3
"54",51.57093,-3.771425,295.4,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,281.71,1.76,"0",2,2020,7,3
"55",51.575859,-3.781136,308.47,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,281.78,1.08,"0",0,2020,7,3
"56",53.587299,-0.619151,300.33,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,274.58,0.85,"0",3,2020,7,3
"57",53.633846,-0.246658,303.58,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,284.62,0.87,"0",2,2020,7,3
"58",53.337151,-1.751843,310.41,0.38,0.36,2020-07-11,"0218","N","VIIRS","n",1,281.92,1.44,"0",2,2020,7,3
"59",51.566833,-3.76721,316.97,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,283.28,1.94,"0",2,2020,7,3
"60",51.570095,-3.765934,323.83,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,283.26,1.94,"0",2,2020,7,3
"61",51.567665,-3.772701,336.21,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,285.52,1.76,"0",2,2020,7,3
"62",53.567173,-0.604025,297.94,0.39,0.36,2020-07-11,"0218","N","VIIRS","n",1,278.89,0.97,"0",3,2020,7,3
"63",51.572227,-3.765005,314.51,0.77,0.78,2020-07-11,"0400","N","VIIRS","n",1,280.12,1.91,"0",2,2020,7,3
"64",51.561981,-3.761706,296.55,0.78,0.78,2020-07-11,"0400","N","VIIRS","n",1,279.61,1.91,"0",0,2020,7,3
"65",51.571983,-3.770186,309.39,0.77,0.78,2020-07-11,"0400","N","VIIRS","n",1,279.78,3.58,"0",2,2020,7,3
"66",51.567863,-3.760326,304.42,0.78,0.78,2020-07-11,"0400","N","VIIRS","n",1,279.74,3.58,"0",2,2020,7,3
"67",51.566147,-3.771533,308.15,0.77,0.78,2020-07-11,"0400","N","VIIRS","n",1,280.52,1.91,"0",2,2020,7,3
"68",51.563625,-3.766042,328.37,0.52,0.5,2020-07-11,"1206","N","VIIRS","n",1,295.97,3.1,"1",3,2020,7,3
"69",51.567909,-3.76894,328.12,0.52,0.5,2020-07-11,"1206","N","VIIRS","n",1,297.22,3.1,"1",3,2020,7,3
"70",51.561001,-3.762114,343.25,0.34,0.56,2020-07-11,"1348","N","VIIRS","n",1,298.55,3.54,"1",2,2020,7,3
"71",56.005623,-3.698083,295.47,0.53,0.42,2020-07-12,"0200","N","VIIRS","n",1,279.96,0.76,"0",0,2020,7,3
"72",51.578419,-3.775612,300.57,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,285.47,1.83,"0",2,2020,7,3
"73",51.570362,-3.77079,313.4,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,283.33,3.23,"0",2,2020,7,3
"74",50.830406,-1.36231,296.09,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,286.08,0.78,"0",0,2020,7,3
"75",50.831169,-1.368061,297,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,286.53,1.58,"0",2,2020,7,3
"76",53.150219,-3.062104,298.51,0.47,0.4,2020-07-12,"0200","N","VIIRS","n",1,277.97,0.75,"0",0,2020,7,3
"77",53.572201,-0.597222,301.93,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,281.81,0.79,"0",3,2020,7,3
"78",53.567997,-0.592212,306.23,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,281.48,1.71,"0",2,2020,7,3
"79",53.568806,-0.598463,318.35,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,284.08,2.08,"0",3,2020,7,3
"80",54.706135,-6.180637,314.94,0.42,0.45,2020-07-12,"0200","N","VIIRS","n",1,265.14,1.25,"0",0,2020,7,3
"81",51.56596,-3.764953,296.06,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,282.76,1,"0",2,2020,7,3
"82",51.684071,-5.030009,298.67,0.53,0.42,2020-07-12,"0200","N","VIIRS","n",1,281.92,1.56,"0",2,2020,7,3
"83",54.706646,-6.1872,296.39,0.42,0.45,2020-07-12,"0200","N","VIIRS","n",1,265.27,1.25,"0",0,2020,7,3
"84",53.569603,-0.604689,303.23,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,281.04,2.08,"0",3,2020,7,3
"85",54.856613,-6.253172,306.27,0.42,0.45,2020-07-12,"0200","N","VIIRS","n",1,275.4,1.06,"0",0,2020,7,3
"86",54.860809,-6.252235,300.95,0.42,0.45,2020-07-12,"0200","N","VIIRS","n",1,275.07,0.49,"0",0,2020,7,3
"87",54.860195,-6.25337,316.18,0.42,0.45,2020-07-12,"0200","N","VIIRS","n",1,275.73,1.78,"0",0,2020,7,3
"88",51.579166,-3.782498,301.78,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,282.6,0.93,"0",2,2020,7,3
"89",53.634655,-0.244281,308.47,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,285.97,0.82,"0",2,2020,7,3
"90",53.387939,-0.769463,298.23,0.42,0.37,2020-07-12,"0200","N","VIIRS","n",1,280.39,0.87,"0",0,2020,7,3
"91",53.565411,-0.599709,328.53,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,282.53,2.08,"0",3,2020,7,3
"92",53.63546,-0.250411,295.06,0.41,0.37,2020-07-12,"0200","N","VIIRS","n",1,284.41,0.82,"0",2,2020,7,3
"93",51.566708,-3.771834,329.94,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,286.1,3.23,"0",2,2020,7,3
"94",54.493477,-5.476779,297.54,0.39,0.44,2020-07-12,"0200","N","VIIRS","n",1,274.25,0.71,"0",0,2020,7,3
"95",54.497524,-5.475759,296.47,0.39,0.44,2020-07-12,"0200","N","VIIRS","n",1,274.98,0.71,"0",0,2020,7,3
"96",54.578461,-5.701724,306.1,0.4,0.44,2020-07-12,"0200","N","VIIRS","n",1,277.44,0.97,"0",3,2020,7,3
"97",54.578003,-5.901159,295.83,0.41,0.45,2020-07-12,"0200","N","VIIRS","n",1,266.96,0.39,"0",0,2020,7,3
"98",54.650845,-5.696825,324.16,0.4,0.44,2020-07-12,"0200","N","VIIRS","n",1,274.37,2.22,"0",0,2020,7,3
"99",51.562309,-3.765992,301.99,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,282.58,1.39,"0",2,2020,7,3
"100",51.398842,-3.394803,304.96,0.46,0.39,2020-07-12,"0200","N","VIIRS","n",1,281.7,1.12,"0",2,2020,7,3
"101",52.543007,-1.717236,309.45,0.43,0.38,2020-07-12,"0200","N","VIIRS","n",1,279.42,0.73,"0",0,2020,7,3
"102",51.569614,-3.763911,310.82,0.48,0.4,2020-07-12,"0200","N","VIIRS","n",1,283.64,1,"0",2,2020,7,3
"103",54.494389,-5.477043,299.77,0.36,0.57,2020-07-12,"0336","N","VIIRS","n",1,277.97,0.61,"0",0,2020,7,3
"104",54.706001,-6.181588,305.9,0.33,0.56,2020-07-12,"0336","N","VIIRS","n",1,273.69,0.88,"0",0,2020,7,3
"105",54.859821,-6.248725,298.14,0.33,0.55,2020-07-12,"0336","N","VIIRS","n",1,270.11,0.76,"0",0,2020,7,3
"106",54.614174,-5.946944,302.52,0.34,0.56,2020-07-12,"0336","N","VIIRS","n",1,274.44,0.66,"0",0,2020,7,3
"107",54.613262,-5.944643,303.97,0.34,0.56,2020-07-12,"0336","N","VIIRS","n",1,274.91,0.63,"0",0,2020,7,3
"108",54.648529,-5.693768,296.63,0.35,0.57,2020-07-12,"0336","N","VIIRS","n",1,277.25,0.39,"0",0,2020,7,3
"109",51.563259,-3.763798,304.02,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,279.24,2.74,"0",2,2020,7,3
"110",51.57122,-3.765638,313.73,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,280.03,2.07,"0",2,2020,7,3
"111",51.563648,-3.76059,301.4,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,278.87,1.82,"0",2,2020,7,3
"112",51.682049,-5.029377,296.36,0.47,0.64,2020-07-12,"0342","N","VIIRS","n",1,281.97,1.21,"0",2,2020,7,3
"113",51.566116,-3.767503,308.37,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,279.98,1.82,"0",2,2020,7,3
"114",51.565758,-3.770682,296.67,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,280.21,2.07,"0",2,2020,7,3
"115",51.568596,-3.774455,302.98,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,279.88,1.71,"0",2,2020,7,3
"116",51.574039,-3.769348,296.28,0.53,0.67,2020-07-12,"0342","N","VIIRS","n",1,278.71,1.8,"0",2,2020,7,3
"117",53.569447,-0.598057,341.17,0.6,0.53,2020-07-12,"1330","N","VIIRS","n",1,296.29,10.63,"1",3,2020,7,3
"118",57.216946,-4.669578,328.77,0.45,0.47,2020-07-12,"1330","N","VIIRS","n",1,290.04,2.58,"1",0,2020,7,3
"119",53.578945,-0.617508,338.5,0.6,0.53,2020-07-12,"1330","N","VIIRS","n",1,296.31,5.47,"1",3,2020,7,3
"120",53.569866,-0.597846,336.62,0.6,0.53,2020-07-12,"1330","N","VIIRS","n",1,295.28,6.44,"1",3,2020,7,3
"121",51.568802,-3.764131,302.68,0.48,0.48,2020-07-13,"0142","N","VIIRS","n",1,281.3,1.44,"0",2,2020,7,3
"122",53.566933,-0.60098,325.01,0.57,0.43,2020-07-13,"0142","N","VIIRS","n",1,283.57,2.9,"0",3,2020,7,3
"123",53.633675,-0.245694,301.82,0.55,0.43,2020-07-13,"0142","N","VIIRS","n",1,282.34,1.49,"0",2,2020,7,3
"124",51.564354,-3.76494,315.99,0.48,0.48,2020-07-13,"0142","N","VIIRS","n",1,278.88,1.65,"0",2,2020,7,3
"125",53.570911,-0.599977,308.33,0.57,0.43,2020-07-13,"0142","N","VIIRS","n",1,282.59,2.9,"0",3,2020,7,3
"126",51.559898,-3.765749,295.47,0.48,0.48,2020-07-13,"0142","N","VIIRS","n",1,278.56,1.65,"0",2,2020,7,3
"127",50.830044,-1.363746,297.32,0.56,0.43,2020-07-13,"0142","N","VIIRS","n",1,285.53,1.42,"0",2,2020,7,3
"128",51.569279,-3.771135,305.44,0.48,0.48,2020-07-13,"0142","N","VIIRS","n",1,279.59,2.16,"0",2,2020,7,3
"129",51.565613,-3.767361,296.41,0.35,0.57,2020-07-13,"0318","N","VIIRS","n",1,275.42,1.85,"0",2,2020,7,3
"130",53.566006,-0.604252,299.55,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,270.68,0.95,"0",2,2020,7,3
"131",53.568806,-0.594512,299.75,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,272.12,1.33,"0",2,2020,7,3
"132",53.570511,-0.599766,323.2,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,273.17,4.22,"0",3,2020,7,3
"133",51.564487,-3.762692,298.85,0.35,0.57,2020-07-13,"0318","N","VIIRS","n",1,275.41,0.98,"0",2,2020,7,3
"134",51.565914,-3.767406,295.67,0.35,0.57,2020-07-13,"0318","N","VIIRS","n",1,275.05,0.98,"0",2,2020,7,3
"135",53.563904,-0.598973,305.25,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,270.28,1.33,"0",2,2020,7,3
"136",53.569145,-0.59447,299.51,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,270.97,1.19,"0",3,2020,7,3
"137",54.861084,-5.8413,300.29,0.46,0.47,2020-07-13,"0318","N","VIIRS","n",1,282.37,1.05,"0",0,2020,7,3
"138",51.564163,-3.76267,304.03,0.35,0.57,2020-07-13,"0318","N","VIIRS","n",1,275.68,1.7,"0",2,2020,7,3
"139",53.570881,-0.59972,320.43,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,272.74,1.19,"0",3,2020,7,3
"140",54.861809,-5.842001,296.26,0.46,0.47,2020-07-13,"0318","N","VIIRS","n",1,282.59,0.41,"0",0,2020,7,3
"141",51.567062,-3.77207,302.47,0.35,0.57,2020-07-13,"0318","N","VIIRS","n",1,275.79,1.85,"0",2,2020,7,3
"142",51.567348,-3.772137,300.25,0.35,0.57,2020-07-13,"0318","N","VIIRS","n",1,275.63,1.37,"0",2,2020,7,3
"143",53.564247,-0.598934,305.42,0.39,0.6,2020-07-13,"0318","N","VIIRS","n",1,270.61,0.95,"0",2,2020,7,3
"144",52.226151,0.865962,326.67,0.38,0.59,2020-07-13,"1130","N","VIIRS","n",1,290.49,2.43,"1",0,2020,7,3
"145",51.275978,1.133704,330.14,0.43,0.46,2020-07-13,"1312","N","VIIRS","n",1,294.33,2.65,"1",0,2020,7,3
"146",51.271759,1.134498,326.55,0.43,0.46,2020-07-13,"1312","N","VIIRS","n",1,294.13,2.65,"1",0,2020,7,3
"147",54.955112,-1.631055,306.62,0.33,0.55,2020-07-14,"0118","N","VIIRS","n",1,282.22,0.82,"0",0,2020,7,3
"148",53.570351,-0.594033,302.92,0.53,0.5,2020-07-14,"0300","N","VIIRS","n",1,282.19,3.34,"0",3,2020,7,3
"149",53.568146,-0.604698,336.97,0.53,0.5,2020-07-14,"0300","N","VIIRS","n",1,283.58,7.73,"0",3,2020,7,3
"150",53.566093,-0.597333,333.84,0.53,0.5,2020-07-14,"0300","N","VIIRS","n",1,282.84,3.34,"0",3,2020,7,3
"151",53.633068,-0.245624,297.27,0.44,0.62,2020-07-15,"0100","N","VIIRS","n",1,282.06,1.2,"0",2,2020,7,3
"152",53.248699,0.023857,300.87,0.38,0.44,2020-07-15,"0242","N","VIIRS","n",1,279.69,0.73,"0",0,2020,7,3
"153",51.576008,-3.772487,301.54,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,284.03,0.68,"0",2,2020,7,3
"154",51.579254,-3.7711,301.55,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,284.62,0.68,"0",0,2020,7,3
"155",51.580158,-3.776564,300.6,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,285.09,0.68,"0",2,2020,7,3
"156",51.566799,-3.758869,295.16,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,285.15,0.32,"0",2,2020,7,3
"157",51.571857,-3.76841,296.27,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,283.68,0.49,"0",2,2020,7,3
"158",51.576912,-3.777953,312.78,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,284.53,0.68,"0",2,2020,7,3
"159",51.568607,-3.769797,297.72,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,283.72,0.49,"0",2,2020,7,3
"160",51.398346,-3.392717,305.53,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,286.2,1.05,"0",2,2020,7,3
"161",56.007591,-3.674444,330.36,0.39,0.36,2020-07-16,"0224","N","VIIRS","n",1,280.82,3.74,"0",3,2020,7,3
"162",53.634487,-0.24776,298.34,0.41,0.37,2020-07-16,"0224","N","VIIRS","n",1,285.5,0.83,"0",2,2020,7,3
"163",53.567951,-0.603907,309.52,0.39,0.36,2020-07-17,"0206","N","VIIRS","n",1,279.77,1.05,"0",2,2020,7,3
"164",51.683578,-5.030524,304.27,0.47,0.39,2020-07-17,"0206","N","VIIRS","n",1,290.58,1.29,"0",2,2020,7,3
"165",51.577549,-3.771767,301.72,0.43,0.38,2020-07-17,"0206","N","VIIRS","n",1,285.51,1.09,"0",0,2020,7,3
"166",53.152138,-3.06433,301.82,0.43,0.38,2020-07-17,"0206","N","VIIRS","n",1,285.37,0.95,"0",2,2020,7,3
"167",51.578308,-3.777956,304.22,0.43,0.38,2020-07-17,"0206","N","VIIRS","n",1,285.66,1.09,"0",2,2020,7,3
"168",52.605968,0.300949,304.91,0.38,0.36,2020-07-17,"0206","N","VIIRS","n",1,285.97,0.61,"0",0,2020,7,3
"169",51.608791,-2.260152,327.84,0.57,0.52,2020-07-17,"1336","N","VIIRS","n",1,293.58,4.49,"1",0,2020,7,3
"170",50.713497,-3.411073,303.65,0.39,0.44,2020-07-18,"0148","N","VIIRS","n",1,282.77,1.43,"0",0,2020,7,3
"171",51.223221,1.243927,301.36,0.42,0.38,2020-07-18,"0148","N","VIIRS","n",1,284.3,0.4,"0",0,2020,7,3
"172",50.709717,-3.406485,322.42,0.39,0.44,2020-07-18,"0148","N","VIIRS","n",1,282.1,1.29,"0",0,2020,7,3
"173",51.764053,0.565961,312.23,0.44,0.39,2020-07-18,"0148","N","VIIRS","n",1,285.37,1,"0",0,2020,7,3
"174",50.713013,-3.405396,320.06,0.39,0.44,2020-07-18,"0148","N","VIIRS","n",1,283.31,1.43,"0",0,2020,7,3
"175",51.683826,-5.027781,296.28,0.37,0.58,2020-07-19,"0130","N","VIIRS","n",1,285.4,1.2,"0",0,2020,7,3
"176",51.684578,-5.031504,301.39,0.37,0.58,2020-07-19,"0130","N","VIIRS","n",1,286.46,1.12,"0",2,2020,7,3
"177",56.194324,-3.013433,308.17,0.41,0.45,2020-07-19,"0306","N","VIIRS","n",1,280.26,0.93,"0",0,2020,7,3
"178",53.566811,-0.602069,328.95,0.49,0.65,2020-07-19,"1118","N","VIIRS","n",1,296.86,3.42,"1",2,2020,7,3
"179",53.569237,-0.595316,331.04,0.49,0.65,2020-07-19,"1118","N","VIIRS","n",1,296.16,5.33,"1",3,2020,7,3
"180",51.643299,-4.951262,342.29,0.38,0.36,2020-07-19,"1254","N","VIIRS","n",1,297.16,5.51,"1",0,2020,7,3
"181",51.745441,-4.796904,326.52,0.38,0.36,2020-07-19,"1254","N","VIIRS","n",1,293.65,1,"1",0,2020,7,3
"182",52.527935,-2.402508,338.16,0.41,0.37,2020-07-19,"1300","N","VIIRS","n",1,300.59,4.42,"1",0,2020,7,3
"183",52.527168,-2.408422,326.68,0.41,0.37,2020-07-19,"1300","N","VIIRS","n",1,295.22,1.98,"1",0,2020,7,3
"184",53.568844,-0.597596,331.18,0.46,0.39,2020-07-19,"1300","N","VIIRS","l",1,303.51,4.96,"1",3,2020,7,3
"185",53.568085,-0.60451,334.41,0.46,0.39,2020-07-19,"1300","N","VIIRS","l",1,304.76,4.97,"1",3,2020,7,3
"186",53.570164,-0.599187,316.69,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,283.91,1.5,"0",3,2020,7,3
"187",53.568016,-0.600912,318.45,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,283.4,1.14,"0",3,2020,7,3
"188",53.564602,-0.599555,307.99,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,281.35,1.5,"0",3,2020,7,3
"189",53.567894,-0.59462,297.86,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,281.79,1.14,"0",3,2020,7,3
"190",53.568138,-0.607071,301.55,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,281.22,2.27,"0",3,2020,7,3
"191",53.338505,-1.756069,305.15,0.44,0.62,2020-07-20,"0106","N","VIIRS","n",1,281.54,1.3,"0",2,2020,7,3
"192",53.570312,-0.605354,308.68,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,282.19,1.5,"0",3,2020,7,3
"193",53.573582,-0.600554,298.27,0.39,0.59,2020-07-20,"0106","N","VIIRS","n",1,282.1,1.14,"0",3,2020,7,3
"194",51.819252,-3.874408,296.86,0.53,0.67,2020-07-20,"0106","N","VIIRS","n",1,277.74,0.78,"0",0,2020,7,3
"195",53.63192,-0.24651,295.88,0.38,0.59,2020-07-20,"0106","N","VIIRS","n",1,282.58,0.84,"0",2,2020,7,3
"196",51.68502,-5.033376,296.89,0.59,0.7,2020-07-20,"0112","N","VIIRS","n",1,284.27,1.72,"0",2,2020,7,3
"197",51.568714,-3.766081,310.22,0.52,0.67,2020-07-20,"0112","N","VIIRS","n",1,281.97,2.59,"0",2,2020,7,3
"198",51.568714,-3.773857,307.86,0.52,0.67,2020-07-20,"0112","N","VIIRS","n",1,282.66,1.88,"0",3,2020,7,3
"199",51.567383,-3.766328,330.9,0.53,0.42,2020-07-20,"0248","N","VIIRS","n",1,283.84,2.24,"0",2,2020,7,3
"200",53.6339,-0.239867,296.27,0.42,0.45,2020-07-20,"0248","N","VIIRS","n",1,283.65,0.77,"0",2,2020,7,3
"201",51.398144,-3.3909,303.5,0.55,0.43,2020-07-20,"0248","N","VIIRS","n",1,281.7,1.39,"0",2,2020,7,3
