"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
"61",51.576084,-3.774508,306.3,0.43,0.38,2020-04-05,"0240","N","VIIRS","n",1,282.02,1.15,"N",2,2020,4,2
"62",51.684319,-5.029057,296.53,0.41,0.37,2020-04-05,"0240","N","VIIRS","n",1,277.18,0.74,"N",3,2020,4,2
"63",51.562397,-3.76148,302.45,0.43,0.38,2020-04-05,"0240","N","VIIRS","n",1,280.15,0.55,"N",2,2020,4,2
"64",51.566959,-3.765823,319.42,0.43,0.38,2020-04-05,"0240","N","VIIRS","n",1,282.37,2.14,"N",3,2020,4,2
"65",51.705936,-3.375444,301.29,0.44,0.38,2020-04-05,"0240","N","VIIRS","n",1,277.06,0.97,"N",0,2020,4,2
"66",51.568142,-3.771869,310.83,0.43,0.38,2020-04-05,"0240","N","VIIRS","n",1,282.72,2.14,"N",3,2020,4,2
"67",51.571526,-3.77017,309.12,0.43,0.38,2020-04-05,"0240","N","VIIRS","n",1,281.22,2.06,"N",2,2020,4,2
"68",51.577263,-3.780549,305,0.43,0.38,2020-04-05,"0240","N","VIIRS","n",1,281.41,1.15,"N",2,2020,4,2
"69",51.350712,1.107685,336.35,0.4,0.37,2020-04-05,"1228","N","VIIRS","n",1,295.83,1.71,"D",0,2020,4,2
"70",51.768856,-3.701805,350.75,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,286.16,18.79,"D",0,2020,4,2
"71",51.770451,-3.694516,345.65,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,281.2,9.01,"D",0,2020,4,2
"72",51.346478,1.103575,344.17,0.4,0.37,2020-04-05,"1228","N","VIIRS","n",1,296.28,2.76,"D",0,2020,4,2
"73",51.76527,-3.699657,331.08,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,283.02,3.9,"D",0,2020,4,2
"74",52.799835,1.16996,349.45,0.39,0.36,2020-04-05,"1228","N","VIIRS","n",1,295.41,9.37,"D",0,2020,4,2
"75",51.766865,-3.692355,327.66,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,279.56,14.13,"D",0,2020,4,2
"76",51.929649,1.132776,335.54,0.39,0.36,2020-04-05,"1228","N","VIIRS","n",1,293.44,3.29,"D",0,2020,4,2
"77",51.769321,-3.701591,350.3,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,285.73,11.94,"D",0,2020,4,2
"78",53.005302,0.049966,326.33,0.4,0.37,2020-04-05,"1228","N","VIIRS","n",1,295.14,1.65,"D",0,2020,4,2
"79",51.770885,-3.694285,342.24,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,280.65,11.94,"D",0,2020,4,2
"80",51.765736,-3.69944,339.45,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,282.94,6.05,"D",0,2020,4,2
"81",51.34552,1.098019,336.01,0.4,0.37,2020-04-05,"1228","N","VIIRS","n",1,295.19,2.76,"D",0,2020,4,2
"82",51.7673,-3.692118,332.65,0.51,0.41,2020-04-05,"1228","N","VIIRS","n",1,279.22,6.05,"D",0,2020,4,2
"83",51.151684,-0.052077,330.02,0.42,0.37,2020-04-05,"1228","N","VIIRS","n",1,293.52,3.97,"D",0,2020,4,2
"84",51.15062,-0.057877,328.84,0.42,0.37,2020-04-05,"1228","N","VIIRS","n",1,293.57,2.79,"D",0,2020,4,2
"85",51.153694,-0.054975,337.37,0.42,0.37,2020-04-05,"1228","N","VIIRS","n",1,295.51,5.31,"D",0,2020,4,2
"86",55.585289,-3.500468,332.95,0.43,0.38,2020-04-05,"1229","N","VIIRS","n",1,281.01,3.59,"D",0,2020,4,2
"87",51.763981,-3.680573,341.92,0.55,0.68,2020-04-05,"1409","N","VIIRS","n",1,289.32,5.57,"D",0,2020,4,2
"88",55.585514,-3.500562,335.57,0.56,0.69,2020-04-05,"1410","N","VIIRS","n",1,285.52,7.05,"D",0,2020,4,2
"89",51.76445,0.526503,308.52,0.74,0.76,2020-04-06,"0040","N","VIIRS","n",1,279.93,1.93,"N",0,2020,4,2
"90",51.766323,0.529354,314.19,0.74,0.76,2020-04-06,"0040","N","VIIRS","n",1,280.13,2.48,"N",0,2020,4,2
"91",53.450554,-1.322883,313.6,0.39,0.36,2020-04-06,"0220","N","VIIRS","n",1,273.7,1.8,"N",2,2020,4,2
"92",54.580685,-1.107527,341.97,0.38,0.36,2020-04-06,"0220","N","VIIRS","n",1,269.06,22.92,"N",2,2020,4,2
"93",51.684158,-5.02655,295.84,0.4,0.37,2020-04-06,"0221","N","VIIRS","n",1,284.52,1.16,"N",2,2020,4,2
"94",51.980927,-0.755332,296.71,0.4,0.37,2020-04-06,"0221","N","VIIRS","n",1,279.99,0.34,"N",0,2020,4,2
"95",51.76646,0.532634,343.58,0.42,0.38,2020-04-06,"0221","N","VIIRS","n",1,282.94,9.84,"N",0,2020,4,2
"96",51.565914,-3.76257,297.52,0.78,0.78,2020-04-06,"0401","N","VIIRS","n",1,278.99,1.89,"N",3,2020,4,2
"97",51.570095,-3.772505,302.57,0.78,0.78,2020-04-06,"0401","N","VIIRS","n",1,279.61,1.89,"N",3,2020,4,2
"98",51.566372,-3.767388,305.97,0.78,0.78,2020-04-06,"0401","N","VIIRS","n",1,279.79,5.14,"N",3,2020,4,2
"99",51.767006,0.530232,333.21,0.53,0.42,2020-04-06,"1209","N","VIIRS","n",1,284.72,3.78,"D",0,2020,4,2
"100",54.582809,-1.104521,330.95,0.52,0.41,2020-04-06,"1210","N","VIIRS","n",1,293.59,51.71,"D",2,2020,4,2
"101",54.54705,-0.89816,336.63,0.51,0.41,2020-04-06,"1210","N","VIIRS","n",1,289.99,5.73,"D",0,2020,4,2
"102",51.568878,-3.768764,334.71,0.34,0.56,2020-04-06,"1350","N","VIIRS","n",1,294.36,3.92,"D",2,2020,4,2
"103",51.57914,-3.774696,330.68,0.34,0.56,2020-04-06,"1350","N","VIIRS","n",1,292.25,2.76,"D",2,2020,4,2
"104",51.56918,-3.769714,327.63,0.34,0.56,2020-04-06,"1350","N","VIIRS","n",1,293.05,4.58,"D",2,2020,4,2
"105",53.568951,-0.594134,327.58,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,279.42,2.28,"N",3,2020,4,2
"106",54.582958,-1.109218,301.83,0.43,0.38,2020-04-07,"0201","N","VIIRS","n",1,283.82,4.89,"N",2,2020,4,2
"107",53.337837,-1.754345,295.26,0.43,0.38,2020-04-07,"0201","N","VIIRS","n",1,274.36,0.65,"N",2,2020,4,2
"108",54.546535,-0.901075,312.33,0.43,0.38,2020-04-07,"0201","N","VIIRS","n",1,276.66,1.44,"N",0,2020,4,2
"109",54.579491,-1.11046,341.07,0.43,0.38,2020-04-07,"0201","N","VIIRS","n",1,285.12,4.89,"N",2,2020,4,2
"110",54.549992,-0.899887,308.69,0.43,0.38,2020-04-07,"0201","N","VIIRS","n",1,277.41,1.44,"N",0,2020,4,2
"111",53.63179,-0.24165,301.48,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,278.53,0.7,"N",2,2020,4,2
"112",53.808159,-0.518474,299.05,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,274.84,0.35,"N",0,2020,4,2
"113",53.565563,-0.595377,312.79,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,278.72,1.28,"N",2,2020,4,2
"114",53.635155,-0.240385,300.43,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,279.49,0.7,"N",2,2020,4,2
"115",53.563812,-0.595735,305.75,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,275.83,1.29,"N",2,2020,4,2
"116",53.632595,-0.247759,298.76,0.41,0.37,2020-04-07,"0201","N","VIIRS","n",1,282.26,2.02,"N",2,2020,4,2
"117",51.765636,0.529899,307.87,0.39,0.36,2020-04-07,"0202","N","VIIRS","n",1,277.16,1.05,"N",0,2020,4,2
"118",51.682041,-5.029929,295.27,0.52,0.42,2020-04-07,"0202","N","VIIRS","n",1,281,0.95,"N",2,2020,4,2
"119",51.571716,-3.771065,295.71,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,276.75,2.16,"N",2,2020,4,2
"120",51.979797,-0.75992,300.21,0.4,0.37,2020-04-07,"0202","N","VIIRS","n",1,273.17,0.42,"N",0,2020,4,2
"121",51.565872,-3.766742,309.11,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,278.36,3.06,"N",3,2020,4,2
"122",51.570255,-3.772542,299.55,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,277.45,1.19,"N",2,2020,4,2
"123",51.480412,-3.135718,326.52,0.45,0.39,2020-04-07,"0202","N","VIIRS","n",1,279.1,3.1,"N",3,2020,4,2
"124",53.150555,-3.06136,295.79,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,275.69,0.69,"N",2,2020,4,2
"125",51.567314,-3.765276,319.88,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,279.97,2.76,"N",2,2020,4,2
"126",51.568073,-3.772108,329.98,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,281.01,2.16,"N",2,2020,4,2
"127",51.398418,-3.391584,295.08,0.46,0.39,2020-04-07,"0202","N","VIIRS","n",1,274.79,0.79,"N",2,2020,4,2
"128",51.569511,-3.765703,310.8,0.47,0.4,2020-04-07,"0202","N","VIIRS","n",1,278.85,1.19,"N",2,2020,4,2
"129",54.580391,-1.107548,367,0.51,0.66,2020-04-07,"0341","N","VIIRS","h",1,286.67,11.96,"N",2,2020,4,2
"130",54.582344,-1.114226,295.48,0.51,0.66,2020-04-07,"0341","N","VIIRS","n",1,276.8,9.85,"N",2,2020,4,2
"131",56.699593,-2.628541,295.94,0.37,0.58,2020-04-07,"0341","N","VIIRS","n",1,269.52,0.21,"N",0,2020,4,2
"132",54.579815,-1.107471,367,0.51,0.66,2020-04-07,"0341","N","VIIRS","h",1,285.24,9.85,"N",2,2020,4,2
"133",54.577942,-1.100895,320.02,0.51,0.66,2020-04-07,"0341","N","VIIRS","n",1,277.13,11.96,"N",2,2020,4,2
"134",53.635418,-0.239827,298.09,0.59,0.7,2020-04-07,"0341","N","VIIRS","n",1,277.48,1.89,"N",2,2020,4,2
"135",53.634953,-0.240928,302.53,0.59,0.7,2020-04-07,"0341","N","VIIRS","n",1,278.38,1.6,"N",2,2020,4,2
"136",54.547276,-0.902019,299.12,0.52,0.66,2020-04-07,"0341","N","VIIRS","n",1,274.41,1.28,"N",0,2020,4,2
"137",54.577343,-1.100862,296.07,0.51,0.66,2020-04-07,"0341","N","VIIRS","n",1,276.74,6.43,"N",2,2020,4,2
"138",51.568275,-3.76186,297.05,0.53,0.67,2020-04-07,"0342","N","VIIRS","n",1,276.5,1.17,"N",2,2020,4,2
"139",51.570808,-3.768811,305.14,0.53,0.67,2020-04-07,"0342","N","VIIRS","n",1,276.53,1.17,"N",2,2020,4,2
"140",51.566151,-3.769253,313.42,0.53,0.67,2020-04-07,"0342","N","VIIRS","n",1,278.04,3.37,"N",2,2020,4,2
"141",51.569508,-3.766387,325.51,0.39,0.59,2020-04-07,"1151","N","VIIRS","n",1,290.82,4.32,"D",2,2020,4,2
"142",54.580662,-1.102968,330.56,0.5,0.49,2020-04-07,"1151","N","VIIRS","n",1,294.99,14.92,"D",2,2020,4,2
"143",51.570225,-3.761557,327.76,0.43,0.46,2020-04-07,"1331","N","VIIRS","n",1,289.19,7.15,"D",2,2020,4,2
"144",54.583302,-1.105716,342.62,0.58,0.52,2020-04-07,"1332","N","VIIRS","n",1,296,26.17,"D",2,2020,4,2
"145",54.578407,-1.105273,341.34,0.58,0.52,2020-04-07,"1332","N","VIIRS","n",1,300.53,26.17,"D",2,2020,4,2
"146",55.208508,-2.21388,336.36,0.53,0.5,2020-04-07,"1332","N","VIIRS","n",1,275.65,4.82,"D",0,2020,4,2
"147",57.999924,-4.176174,338.26,0.48,0.48,2020-04-07,"1333","N","VIIRS","n",1,276.78,3.53,"D",0,2020,4,2
"148",54.57832,-1.110244,327.51,0.4,0.44,2020-04-08,"0142","N","VIIRS","n",1,279.92,2.95,"N",2,2020,4,2
"149",54.58242,-1.109282,351.62,0.4,0.44,2020-04-08,"0142","N","VIIRS","n",1,288.22,6.96,"N",2,2020,4,2
"150",53.567398,-0.590995,307.13,0.56,0.43,2020-04-08,"0143","N","VIIRS","n",1,270.18,1.56,"N",2,2020,4,2
"151",54.582134,-1.103136,353.69,0.35,0.57,2020-04-08,"0322","N","VIIRS","n",1,286.27,8.3,"N",2,2020,4,2
"152",54.577522,-1.10763,367,0.35,0.57,2020-04-08,"0322","N","VIIRS","h",1,277.23,4.07,"N",2,2020,4,2
"153",54.583664,-1.107951,337,0.35,0.57,2020-04-08,"0322","N","VIIRS","n",1,284.79,8.3,"N",2,2020,4,2
"154",54.579021,-1.112344,310.23,0.35,0.57,2020-04-08,"0322","N","VIIRS","n",1,277.76,4.07,"N",2,2020,4,2
"155",51.572769,-3.768327,300.69,0.35,0.57,2020-04-08,"0323","N","VIIRS","n",1,279.35,2.14,"N",2,2020,4,2
"156",51.56612,-3.766721,303.09,0.35,0.57,2020-04-08,"0323","N","VIIRS","n",1,280.72,1.15,"N",2,2020,4,2
"157",51.566551,-3.767371,307.83,0.35,0.57,2020-04-08,"0323","N","VIIRS","n",1,281,1.56,"N",2,2020,4,2
"158",51.570908,-3.762943,297.39,0.35,0.57,2020-04-08,"0323","N","VIIRS","n",1,279.16,1.15,"N",2,2020,4,2
"159",51.571335,-3.763585,302.96,0.35,0.57,2020-04-08,"0323","N","VIIRS","n",1,279.16,1.56,"N",2,2020,4,2
"160",51.572369,-3.767691,311.88,0.35,0.57,2020-04-08,"0323","N","VIIRS","n",1,279.64,1.15,"N",2,2020,4,2
"161",54.580116,-1.112235,327.99,0.37,0.58,2020-04-08,"1132","N","VIIRS","n",1,292.16,2.66,"D",2,2020,4,2
"162",54.50169,-7.090181,328.07,0.58,0.7,2020-04-08,"1133","N","VIIRS","n",1,281.87,4.91,"D",0,2020,4,2
"163",51.578602,-3.777866,326.38,0.44,0.38,2020-04-08,"1312","N","VIIRS","n",1,296.13,2.63,"D",2,2020,4,2
"164",53.567059,-0.601708,344.06,0.39,0.44,2020-04-08,"1312","N","VIIRS","n",1,300.85,6.63,"D",2,2020,4,2
"165",51.837925,-3.931672,345.38,0.44,0.38,2020-04-08,"1312","N","VIIRS","n",1,298.4,16.19,"D",0,2020,4,2
"166",51.568806,-3.768367,328.71,0.44,0.38,2020-04-08,"1312","N","VIIRS","n",1,295.76,3.95,"D",2,2020,4,2
"167",54.498226,-7.089088,325.3,0.4,0.37,2020-04-08,"1313","N","VIIRS","n",1,285.67,2.47,"D",0,2020,4,2
"168",55.894718,-2.399885,333.48,0.54,0.42,2020-04-08,"1313","N","VIIRS","n",1,290.01,4.76,"D",0,2020,4,2
"169",54.499054,-7.082969,326.08,0.4,0.37,2020-04-08,"1313","N","VIIRS","n",1,282.38,2.47,"D",0,2020,4,2
"170",55.894936,-2.400843,337.2,0.54,0.42,2020-04-08,"1313","N","VIIRS","n",1,289.01,7.07,"D",0,2020,4,2
"171",54.503216,-7.078084,346.52,0.4,0.37,2020-04-08,"1313","N","VIIRS","n",1,284.47,6.46,"D",0,2020,4,2
"172",53.516441,-1.853188,299.04,0.32,0.55,2020-04-09,"0124","N","VIIRS","n",1,264.04,0.6,"N",0,2020,4,2
"173",52.775097,-0.934114,319.28,0.59,0.53,2020-04-09,"0124","N","VIIRS","n",1,274.35,3.61,"N",0,2020,4,2
"174",52.774673,-0.925195,297.78,0.59,0.53,2020-04-09,"0124","N","VIIRS","n",1,273.87,1.95,"N",0,2020,4,2
"175",53.514759,-1.850628,296.85,0.32,0.55,2020-04-09,"0124","N","VIIRS","n",1,262.89,0.61,"N",0,2020,4,2
"176",51.814144,1.143552,314.22,0.35,0.57,2020-04-09,"0304","N","VIIRS","n",1,272.96,1.06,"N",0,2020,4,2
"177",51.815083,1.14382,307.85,0.35,0.57,2020-04-09,"0304","N","VIIRS","n",1,272.85,1.06,"N",0,2020,4,2
"178",53.631863,-0.242445,305.11,0.55,0.51,2020-04-09,"0304","N","VIIRS","n",1,282.56,1.36,"N",2,2020,4,2
"179",53.567871,-0.605267,323.9,0.53,0.5,2020-04-09,"0304","N","VIIRS","n",1,272.14,2.11,"N",3,2020,4,2
"180",53.633331,-0.241755,304.67,0.55,0.51,2020-04-09,"0304","N","VIIRS","n",1,282.79,1.67,"N",2,2020,4,2
"181",52.773254,-0.931147,295.17,0.55,0.51,2020-04-09,"0304","N","VIIRS","n",1,269.04,0.79,"N",0,2020,4,2
"182",53.565815,-0.597842,302.36,0.53,0.5,2020-04-09,"0304","N","VIIRS","n",1,272.81,2.11,"N",3,2020,4,2
"183",53.634007,-0.250155,295.88,0.55,0.51,2020-04-09,"0304","N","VIIRS","n",1,283.89,1.36,"N",2,2020,4,2
"184",53.570084,-0.594525,306.53,0.53,0.5,2020-04-09,"0304","N","VIIRS","n",1,272.4,2.11,"N",3,2020,4,2
"185",51.567898,-3.770509,300.48,0.47,0.47,2020-04-09,"0305","N","VIIRS","n",1,275.74,1.48,"N",2,2020,4,2
"186",51.579235,-3.777092,325.21,0.46,0.47,2020-04-09,"0305","N","VIIRS","n",1,276.45,2.22,"N",2,2020,4,2
"187",51.571987,-3.767801,311.15,0.47,0.47,2020-04-09,"0305","N","VIIRS","n",1,275.05,1.48,"N",2,2020,4,2
"188",51.571884,-3.767144,315.72,0.47,0.47,2020-04-09,"0305","N","VIIRS","n",1,275.28,2,"N",2,2020,4,2
"189",51.567787,-3.769839,308.24,0.47,0.47,2020-04-09,"0305","N","VIIRS","n",1,276.04,2,"N",2,2020,4,2
"190",51.566147,-3.763489,296.9,0.47,0.47,2020-04-09,"0305","N","VIIRS","n",1,275.31,0.95,"N",2,2020,4,2
"191",51.56628,-3.764133,303.57,0.47,0.47,2020-04-09,"0305","N","VIIRS","n",1,275.51,1.48,"N",2,2020,4,2
"192",50.791794,-4.402209,335.35,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,296.4,10.25,"D",0,2020,4,2
"193",50.333,-3.978975,337.57,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,292.78,1.69,"D",0,2020,4,2
"194",51.820442,-3.716252,338.14,0.38,0.36,2020-04-09,"1253","N","VIIRS","n",1,293.93,4.13,"D",0,2020,4,2
"195",50.838184,-0.649689,343.45,0.4,0.37,2020-04-09,"1253","N","VIIRS","n",1,295.96,1.88,"D",0,2020,4,2
"196",50.474781,-4.32265,329.78,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,295.6,7.58,"D",0,2020,4,2
"197",50.71368,-4.50209,349.49,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,295.87,23.83,"D",0,2020,4,2
"198",50.43042,-4.014011,342.88,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,295.21,4.7,"D",3,2020,4,2
"199",50.807053,-4.373645,349.02,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,295.76,3.56,"D",0,2020,4,2
"200",50.834839,-0.648573,334.58,0.4,0.37,2020-04-09,"1253","N","VIIRS","n",1,295.3,2.1,"D",0,2020,4,2
"201",50.442268,-4.245893,328.48,0.39,0.36,2020-04-09,"1253","N","VIIRS","n",1,295.03,0.92,"D",0,2020,4,2
