"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
"931",50.812344,-1.50171,329.44,0.5,0.41,2020-03-23,"1312","N","VIIRS","n",1,284.37,3.36,"D",0,2020,3,1
"932",51.576973,-3.77673,331.39,0.44,0.38,2020-03-23,"1312","N","VIIRS","n",1,291.28,3.63,"D",2,2020,3,1
"933",53.566528,-0.590389,336.01,0.39,0.44,2020-03-23,"1312","N","VIIRS","n",1,290,3.12,"D",2,2020,3,1
"934",53.930183,-2.081764,326.66,0.52,0.42,2020-03-23,"1312","N","VIIRS","n",1,275.36,2.94,"D",0,2020,3,1
"935",50.816109,-1.502646,330.11,0.5,0.41,2020-03-23,"1312","N","VIIRS","n",1,282.13,3.36,"D",0,2020,3,1
"936",53.566048,-0.596224,334.25,0.39,0.44,2020-03-23,"1312","N","VIIRS","n",1,291.88,3.12,"D",2,2020,3,1
"937",54.905628,-2.189662,345.99,0.53,0.42,2020-03-23,"1313","N","VIIRS","n",1,279.36,7,"D",0,2020,3,1
"938",54.931145,-2.213512,328.49,0.53,0.42,2020-03-23,"1313","N","VIIRS","n",1,282.78,3.1,"D",0,2020,3,1
"939",51.568645,-3.770283,314.97,0.38,0.59,2020-03-24,"0124","N","VIIRS","n",1,269.43,3.3,"N",3,2020,3,1
"940",52.174114,-3.836321,299.74,0.39,0.59,2020-03-24,"0124","N","VIIRS","n",1,267.34,1.48,"N",0,2020,3,1
"941",51.568497,-3.76465,297.35,0.38,0.59,2020-03-24,"0124","N","VIIRS","n",1,268.06,1.68,"N",2,2020,3,1
"942",53.569073,-0.604625,305.75,0.58,0.52,2020-03-24,"0124","N","VIIRS","n",1,272.09,3.65,"N",3,2020,3,1
"943",53.568642,-0.595598,339.43,0.58,0.52,2020-03-24,"0124","N","VIIRS","n",1,275.77,3.65,"N",3,2020,3,1
"944",52.179619,-3.835409,322.29,0.39,0.59,2020-03-24,"0124","N","VIIRS","n",1,267.63,1.48,"N",0,2020,3,1
"945",53.563786,-0.596311,337.8,0.58,0.52,2020-03-24,"0124","N","VIIRS","n",1,272.87,7.37,"N",2,2020,3,1
"946",51.569077,-3.769297,321.7,0.38,0.59,2020-03-24,"0124","N","VIIRS","n",1,269.23,2.65,"N",2,2020,3,1
"947",52.178486,-3.836885,317.49,0.39,0.59,2020-03-24,"0124","N","VIIRS","n",1,267.48,2.07,"N",0,2020,3,1
"948",51.568829,-3.770133,323.35,0.47,0.47,2020-03-24,"0305","N","VIIRS","n",1,275.23,3.86,"N",2,2020,3,1
"949",51.567196,-3.763776,295.51,0.47,0.47,2020-03-24,"0305","N","VIIRS","n",1,274.75,1.39,"N",2,2020,3,1
"950",51.567688,-3.774013,327,0.38,0.36,2020-03-24,"1253","N","VIIRS","n",1,294.67,3.05,"D",2,2020,3,1
"951",53.568226,-0.598306,339.54,0.42,0.38,2020-03-24,"1253","N","VIIRS","n",1,294.41,5.02,"D",3,2020,3,1
"952",51.257408,1.32616,325.32,0.44,0.39,2020-03-24,"1253","N","VIIRS","n",1,287.02,1.87,"D",0,2020,3,1
"953",50.950249,-4.466877,329.17,0.39,0.36,2020-03-24,"1253","N","VIIRS","n",1,290.03,2.14,"D",0,2020,3,1
"954",51.354759,0.047759,327.91,0.42,0.37,2020-03-24,"1253","N","VIIRS","n",1,289.11,1.86,"D",0,2020,3,1
"955",53.587234,-0.618087,333.5,0.42,0.38,2020-03-24,"1253","N","VIIRS","n",1,292.4,3.99,"D",3,2020,3,1
"956",51.568558,-3.768553,333.53,0.38,0.36,2020-03-24,"1253","N","VIIRS","n",1,293.6,3.05,"D",2,2020,3,1
"957",50.366249,-3.799986,331.83,0.39,0.36,2020-03-24,"1253","N","VIIRS","n",1,290.85,3.8,"D",0,2020,3,1
"958",53.564793,-0.59713,333.66,0.42,0.38,2020-03-24,"1253","N","VIIRS","n",1,293.36,4.59,"D",2,2020,3,1
"959",56.560974,-3.9575,325.58,0.39,0.36,2020-03-24,"1254","N","VIIRS","n",1,276.55,2.68,"D",0,2020,3,1
"960",55.83905,-2.733723,329.43,0.4,0.37,2020-03-24,"1254","N","VIIRS","n",1,275.03,4.22,"D",0,2020,3,1
"961",51.562485,-3.763398,303.59,0.61,0.71,2020-03-25,"0105","N","VIIRS","n",1,277.79,3.16,"N",3,2020,3,1
"962",51.564915,-3.76972,314.9,0.61,0.71,2020-03-25,"0105","N","VIIRS","n",1,279.43,4.43,"N",2,2020,3,1
"963",51.569046,-3.772592,312.2,0.61,0.71,2020-03-25,"0105","N","VIIRS","n",1,279.29,3.16,"N",3,2020,3,1
"964",53.448223,-1.328667,295.67,0.48,0.65,2020-03-25,"0105","N","VIIRS","n",1,270.84,1.43,"N",2,2020,3,1
"965",51.571571,-3.769791,307.71,0.61,0.71,2020-03-25,"0105","N","VIIRS","n",1,278.49,1.68,"N",2,2020,3,1
"966",53.564896,-0.595152,314.48,0.54,0.42,2020-03-25,"0245","N","VIIRS","n",1,276.52,2.97,"N",3,2020,3,1
"967",52.640617,-0.546904,298.72,0.38,0.43,2020-03-25,"0245","N","VIIRS","n",1,273.84,0.81,"N",2,2020,3,1
"968",53.570343,-0.600491,302.48,0.54,0.42,2020-03-25,"0245","N","VIIRS","n",1,275.9,2.97,"N",3,2020,3,1
"969",53.568577,-0.59276,334.08,0.54,0.42,2020-03-25,"0245","N","VIIRS","n",1,278.13,2.97,"N",3,2020,3,1
"970",53.63485,-0.24296,295.71,0.56,0.43,2020-03-25,"0245","N","VIIRS","n",1,279.99,1.36,"N",2,2020,3,1
"971",53.566666,-0.602894,319.33,0.54,0.42,2020-03-25,"0245","N","VIIRS","n",1,276.26,2.97,"N",3,2020,3,1
"972",51.572433,-3.766736,307.66,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,277.66,1.98,"N",2,2020,3,1
"973",50.831841,-1.36579,295.92,0.4,0.44,2020-03-25,"0246","N","VIIRS","n",1,280.99,1.09,"N",2,2020,3,1
"974",51.561543,-3.764509,310.85,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,277.77,1.52,"N",2,2020,3,1
"975",51.565399,-3.770529,304.47,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,280.7,1.61,"N",3,2020,3,1
"976",51.396996,-3.397423,304.85,0.49,0.4,2020-03-25,"0246","N","VIIRS","n",1,275.69,1.01,"N",2,2020,3,1
"977",51.566441,-3.769237,319.56,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,281.25,1.96,"N",2,2020,3,1
"978",51.568916,-3.768631,322.1,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,279.9,1.98,"N",2,2020,3,1
"979",51.563999,-3.763912,313.16,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,278.95,1.61,"N",3,2020,3,1
"980",51.56995,-3.767335,319.95,0.48,0.4,2020-03-25,"0246","N","VIIRS","n",1,279.2,1.96,"N",2,2020,3,1
"981",52.154179,-3.856283,337.22,0.45,0.39,2020-03-25,"1234","N","VIIRS","n",1,294.69,7.2,"D",0,2020,3,1
"982",53.185947,-0.466212,341.79,0.39,0.36,2020-03-25,"1234","N","VIIRS","n",1,291.21,5.48,"D",0,2020,3,1
"983",53.18177,-0.470406,340.81,0.39,0.36,2020-03-25,"1234","N","VIIRS","n",1,291.57,2.23,"D",0,2020,3,1
"984",53.181328,-0.451902,336.4,0.39,0.36,2020-03-25,"1234","N","VIIRS","n",1,292.35,3.03,"D",0,2020,3,1
"985",53.011806,-0.494386,339.22,0.39,0.36,2020-03-25,"1234","N","VIIRS","n",1,296.35,15.01,"D",0,2020,3,1
"986",51.7999,0.746092,333.98,0.39,0.36,2020-03-25,"1234","N","VIIRS","n",1,287.69,2.65,"D",0,2020,3,1
"987",51.660328,-0.352005,330.71,0.39,0.36,2020-03-25,"1234","N","VIIRS","n",1,290.7,2.09,"D",0,2020,3,1
"988",51.827263,-3.773652,341.31,0.46,0.39,2020-03-25,"1234","N","VIIRS","n",1,293.77,6.3,"D",0,2020,3,1
"989",51.823795,-3.771882,337.8,0.46,0.39,2020-03-25,"1234","N","VIIRS","n",1,291.46,5.01,"D",0,2020,3,1
"990",51.820312,-3.770141,339.8,0.46,0.39,2020-03-25,"1234","N","VIIRS","n",1,294.28,5.01,"D",0,2020,3,1
"991",51.995506,-4.894258,332.34,0.49,0.4,2020-03-25,"1234","N","VIIRS","n",1,291.86,4.66,"D",0,2020,3,1
"992",51.515434,-0.51342,328.9,0.4,0.37,2020-03-25,"1234","N","VIIRS","n",1,290.55,2.43,"D",0,2020,3,1
"993",52.434353,0.525201,331.66,0.38,0.36,2020-03-25,"1234","N","VIIRS","n",1,295.54,4.47,"D",0,2020,3,1
"994",52.14077,-3.827874,326.54,0.45,0.39,2020-03-25,"1234","N","VIIRS","n",1,292.04,1.67,"D",0,2020,3,1
"995",52.152008,-3.856367,329.67,0.45,0.39,2020-03-25,"1234","N","VIIRS","n",1,293.54,3.59,"D",0,2020,3,1
"996",52.155464,-3.858167,342.48,0.45,0.39,2020-03-25,"1234","N","VIIRS","n",1,292.54,3.59,"D",0,2020,3,1
"997",52.198605,-3.795542,343.87,0.45,0.39,2020-03-25,"1234","N","VIIRS","n",1,296.82,20,"D",0,2020,3,1
"998",54.544983,-2.363996,340.16,0.4,0.37,2020-03-25,"1235","N","VIIRS","n",1,290.81,3.15,"D",0,2020,3,1
"999",53.566719,-0.599682,333.13,0.39,0.36,2020-03-25,"1235","N","VIIRS","n",1,296.85,4.32,"D",2,2020,3,1
"1000",53.005951,-4.20287,339.05,0.45,0.39,2020-03-25,"1235","N","VIIRS","n",1,291.01,5.39,"D",0,2020,3,1
"1001",54.148502,-1.235169,341.83,0.39,0.36,2020-03-25,"1235","N","VIIRS","n",1,292.62,18.32,"D",0,2020,3,1
"1002",53.701286,-1.200803,340.91,0.39,0.36,2020-03-25,"1235","N","VIIRS","n",1,291.21,2.01,"D",0,2020,3,1
"1003",53.567661,-0.593952,347.66,0.39,0.36,2020-03-25,"1235","N","VIIRS","n",1,297.17,4.32,"D",2,2020,3,1
"1004",51.569023,-3.764501,326.28,0.63,0.72,2020-03-25,"1415","N","VIIRS","l",1,296.88,8.05,"D",2,2020,3,1
"1005",52.160809,-3.864031,328.92,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,286.96,5.85,"D",0,2020,3,1
"1006",52.145443,-3.832107,367,0.63,0.72,2020-03-25,"1415","N","VIIRS","h",1,290.65,21.33,"D",0,2020,3,1
"1007",52.131779,-3.823251,356.8,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,292.4,15.04,"D",0,2020,3,1
"1008",52.131599,-3.813384,338.83,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,290.63,15.04,"D",0,2020,3,1
"1009",51.656578,-3.641927,329.31,0.64,0.72,2020-03-25,"1415","N","VIIRS","n",1,290.06,4.43,"D",0,2020,3,1
"1010",52.138538,-3.823601,367,0.63,0.72,2020-03-25,"1415","N","VIIRS","l",1,290,15.04,"D",0,2020,3,1
"1011",52.145294,-3.823574,327.62,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,284.12,13.71,"D",0,2020,3,1
"1012",51.656223,-3.641463,325.81,0.64,0.72,2020-03-25,"1415","N","VIIRS","n",1,290.34,6.11,"D",0,2020,3,1
"1013",52.124821,-3.812171,337.12,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,294.79,3.72,"D",0,2020,3,1
"1014",52.066681,-3.946632,332.73,0.62,0.72,2020-03-25,"1415","N","VIIRS","n",1,290.28,2.83,"D",0,2020,3,1
"1015",52.0653,-3.945606,328.49,0.62,0.72,2020-03-25,"1415","N","VIIRS","n",1,290.06,3.12,"D",0,2020,3,1
"1016",52.144909,-3.801536,356.01,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,289.83,15.35,"D",0,2020,3,1
"1017",52.138355,-3.813294,367,0.63,0.72,2020-03-25,"1415","N","VIIRS","h",1,294.23,15.04,"D",0,2020,3,1
"1018",52.145111,-3.8131,356.56,0.63,0.72,2020-03-25,"1415","N","VIIRS","n",1,285.84,13.71,"D",0,2020,3,1
"1019",55.869255,-2.21804,332.47,0.72,0.76,2020-03-25,"1416","N","VIIRS","n",1,279.94,4.07,"D",0,2020,3,1
"1020",55.539238,-1.846801,325.66,0.75,0.77,2020-03-25,"1416","N","VIIRS","n",1,285.61,3.34,"D",0,2020,3,1
"1021",53.566154,-0.591141,298.52,0.7,0.75,2020-03-26,"0045","N","VIIRS","n",1,272.15,2.1,"N",2,2020,3,1
"1022",53.565781,-0.602896,315.31,0.71,0.75,2020-03-26,"0045","N","VIIRS","n",1,275.15,2.1,"N",2,2020,3,1
"1023",53.633972,-0.250198,298.81,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,280.11,1.23,"N",2,2020,3,1
"1024",53.946747,-2.3803,296.05,0.39,0.36,2020-03-26,"0226","N","VIIRS","n",1,273.91,0.39,"N",0,2020,3,1
"1025",53.580147,-0.61626,320.5,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,276.21,1.6,"N",3,2020,3,1
"1026",53.581261,-0.622256,304.72,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,274.33,1.6,"N",3,2020,3,1
"1027",53.569111,-0.595792,329.53,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,277.19,5.15,"N",3,2020,3,1
"1028",54.952236,-1.632338,296.78,0.39,0.36,2020-03-26,"0226","N","VIIRS","n",1,277.08,0.52,"N",0,2020,3,1
"1029",53.632828,-0.24413,304.79,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,278.3,1.58,"N",2,2020,3,1
"1030",53.587849,-0.618791,306.48,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,277.03,1.46,"N",3,2020,3,1
"1031",53.889309,-2.383186,295.29,0.39,0.36,2020-03-26,"0226","N","VIIRS","n",1,277.6,0.39,"N",2,2020,3,1
"1032",53.565819,-0.597518,345.97,0.41,0.37,2020-03-26,"0226","N","VIIRS","n",1,278.63,5.15,"N",3,2020,3,1
"1033",53.150513,-3.063581,303.73,0.39,0.36,2020-03-26,"0227","N","VIIRS","n",1,274.32,0.85,"N",2,2020,3,1
"1034",51.569294,-3.773265,305.3,0.39,0.36,2020-03-26,"0227","N","VIIRS","n",1,278.55,1.69,"N",2,2020,3,1
"1035",51.568386,-3.767797,323.43,0.39,0.36,2020-03-26,"0227","N","VIIRS","n",1,279.39,1.69,"N",2,2020,3,1
"1036",53.004551,-4.211468,295.88,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,276.17,1,"N",0,2020,3,1
"1037",52.994827,-4.215683,349.67,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,281.34,7.51,"N",0,2020,3,1
"1038",52.123787,-3.817802,313.5,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,272.79,1.44,"N",0,2020,3,1
"1039",52.165752,-3.841066,312.59,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,272.4,1.41,"N",0,2020,3,1
"1040",52.168987,-3.839655,326.67,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,274,1.41,"N",0,2020,3,1
"1041",52.995701,-4.221305,299.75,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,277.59,2.04,"N",0,2020,3,1
"1042",52.987461,-4.212865,305.35,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,275.1,1.26,"N",0,2020,3,1
"1043",52.98027,-4.300019,301.33,0.38,0.36,2020-03-26,"0227","N","VIIRS","n",1,276.16,0.54,"N",0,2020,3,1
"1044",51.56514,-3.769188,324.2,0.39,0.36,2020-03-26,"0227","N","VIIRS","n",1,279.56,2.2,"N",3,2020,3,1
"1045",53.451134,-1.324677,311.21,0.4,0.37,2020-03-26,"0227","N","VIIRS","n",1,276.11,1.74,"N",2,2020,3,1
"1046",52.514313,1.415929,296.88,0.47,0.4,2020-03-26,"0227","N","VIIRS","n",1,270.92,0.71,"N",0,2020,3,1
"1047",51.667267,-3.636448,301.58,0.39,0.36,2020-03-26,"0227","N","VIIRS","n",1,272.38,0.5,"N",0,2020,3,1
"1048",53.336956,-1.750375,300.21,0.4,0.37,2020-03-26,"0227","N","VIIRS","n",1,273.35,1,"N",2,2020,3,1
"1049",53.262264,-1.856942,296.45,0.39,0.37,2020-03-26,"0227","N","VIIRS","n",1,272.65,0.82,"N",0,2020,3,1
"1050",53.33799,-1.756203,300.87,0.39,0.37,2020-03-26,"0227","N","VIIRS","n",1,272.73,1.17,"N",2,2020,3,1
"1051",52.993977,-4.207726,296.98,0.75,0.77,2020-03-26,"0406","N","VIIRS","n",1,274.27,2.11,"N",0,2020,3,1
"1052",52.993279,-4.215237,310.89,0.75,0.77,2020-03-26,"0407","N","VIIRS","n",1,275.48,2.4,"N",0,2020,3,1
"1053",51.274513,-1.951747,325.19,0.39,0.44,2020-03-26,"1215","N","VIIRS","n",1,288.94,1.45,"D",0,2020,3,1
"1054",51.420673,0.229383,326.41,0.49,0.4,2020-03-26,"1215","N","VIIRS","n",1,287.91,2.72,"D",0,2020,3,1
"1055",51.247784,0.495186,325.7,0.48,0.4,2020-03-26,"1215","N","VIIRS","n",1,284.42,2.26,"D",0,2020,3,1
"1056",52.182526,-3.79778,336.61,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,288.18,7.22,"D",0,2020,3,1
"1057",51.831326,-3.883733,350.59,0.45,0.47,2020-03-26,"1216","N","VIIRS","n",1,309.12,57.25,"D",0,2020,3,1
"1058",53.566467,-0.597252,331.82,0.47,0.4,2020-03-26,"1216","N","VIIRS","n",1,294.47,3.88,"D",2,2020,3,1
"1059",52.067898,-3.948199,327.7,0.44,0.46,2020-03-26,"1216","N","VIIRS","n",1,288.43,1.75,"D",0,2020,3,1
"1060",52.141117,-3.839436,333.6,0.44,0.46,2020-03-26,"1216","N","VIIRS","n",1,287.17,4.16,"D",0,2020,3,1
"1061",52.081772,-2.859501,334.39,0.4,0.44,2020-03-26,"1216","N","VIIRS","n",1,287.84,2.17,"D",0,2020,3,1
"1062",52.724152,-2.439589,335.9,0.56,0.43,2020-03-26,"1216","N","VIIRS","n",1,286.02,4.62,"D",0,2020,3,1
"1063",52.725712,-2.44234,340.28,0.56,0.43,2020-03-26,"1216","N","VIIRS","n",1,288.55,3.2,"D",0,2020,3,1
"1064",53.004105,-4.263274,327.18,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,293.71,2.14,"D",0,2020,3,1
"1065",53.449539,-1.326061,330.86,0.5,0.41,2020-03-26,"1216","N","VIIRS","n",1,295.39,5.01,"D",2,2020,3,1
"1066",53.456219,-1.313837,327.63,0.5,0.41,2020-03-26,"1216","N","VIIRS","n",1,290.54,1.75,"D",2,2020,3,1
"1067",52.145096,-3.842037,325.34,0.44,0.46,2020-03-26,"1216","N","VIIRS","n",1,286.67,4.16,"D",0,2020,3,1
"1068",52.165531,-3.828956,332.65,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,289.36,2.34,"D",0,2020,3,1
"1069",52.185093,-3.806012,351.89,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,300.38,36.5,"D",0,2020,3,1
"1070",54.295082,-2.903535,329.84,0.53,0.42,2020-03-26,"1216","N","VIIRS","n",1,292.32,2.93,"D",0,2020,3,1
"1071",53.569954,-0.599314,328.58,0.47,0.4,2020-03-26,"1216","N","VIIRS","n",1,293.16,3.01,"D",3,2020,3,1
"1072",52.186489,-3.800392,335.8,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,288.82,7.22,"D",0,2020,3,1
"1073",52.181122,-3.803441,342.74,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,289.76,36.5,"D",0,2020,3,1
"1074",54.546844,-2.357832,335.04,0.51,0.41,2020-03-26,"1216","N","VIIRS","n",1,290.34,18.16,"D",0,2020,3,1
"1075",52.155132,-3.819857,326.11,0.43,0.46,2020-03-26,"1216","N","VIIRS","n",1,286.09,1.66,"D",0,2020,3,1
"1076",52.179344,-3.802057,328.59,0.4,0.6,2020-03-26,"1356","N","VIIRS","n",1,287.52,3.26,"D",0,2020,3,1
"1077",52.179066,-3.814155,347.56,0.4,0.6,2020-03-26,"1356","N","VIIRS","n",1,290.4,5.13,"D",0,2020,3,1
"1078",52.179199,-3.808316,333.15,0.4,0.6,2020-03-26,"1356","N","VIIRS","n",1,288.43,3.26,"D",0,2020,3,1
"1079",51.837692,-3.892179,367,0.39,0.6,2020-03-26,"1356","N","VIIRS","l",1,289.01,10.79,"D",0,2020,3,1
"1080",51.83783,-3.88622,367,0.39,0.6,2020-03-26,"1356","N","VIIRS","h",1,293.44,17.45,"D",0,2020,3,1
"1081",52.156582,-3.818055,328.24,0.4,0.6,2020-03-26,"1356","N","VIIRS","n",1,287.52,3.19,"D",0,2020,3,1
"1082",52.103516,-3.950818,332.36,0.39,0.59,2020-03-26,"1356","N","VIIRS","n",1,289.94,1.73,"D",0,2020,3,1
"1083",51.832291,-3.884776,352.76,0.39,0.6,2020-03-26,"1356","N","VIIRS","n",1,297.77,10.74,"D",0,2020,3,1
"1084",51.832161,-3.890497,367,0.39,0.6,2020-03-26,"1356","N","VIIRS","h",1,299.89,10.83,"D",0,2020,3,1
"1085",51.826618,-3.889083,331.62,0.39,0.6,2020-03-26,"1356","N","VIIRS","n",1,293.56,10.83,"D",0,2020,3,1
"1086",51.826744,-3.883544,328.4,0.39,0.6,2020-03-26,"1356","N","VIIRS","n",1,293.3,10.74,"D",0,2020,3,1
"1087",54.902111,-4.74036,367,0.38,0.58,2020-03-26,"1357","N","VIIRS","l",1,286.38,8.5,"D",0,2020,3,1
"1088",54.902237,-4.734367,347.19,0.38,0.58,2020-03-26,"1357","N","VIIRS","n",1,287.54,8.5,"D",0,2020,3,1
"1089",54.901978,-4.738176,367,0.38,0.58,2020-03-26,"1357","N","VIIRS","h",1,292.1,13.19,"D",0,2020,3,1
"1090",52.179592,-3.792488,316.26,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.15,4.1,"N",0,2020,3,1
"1091",51.653534,-3.442668,324.63,0.42,0.38,2020-03-27,"0208","N","VIIRS","n",1,273.45,3.02,"N",0,2020,3,1
"1092",52.191574,-3.801807,315.15,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,272.23,1.24,"N",0,2020,3,1
"1093",53.566254,-0.59809,328.69,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,279.74,3.52,"N",2,2020,3,1
"1094",53.396191,-1.388448,330.7,0.4,0.37,2020-03-27,"0208","N","VIIRS","n",1,272.73,2.24,"N",2,2020,3,1
"1095",52.192322,-3.80804,296.32,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.51,1.24,"N",0,2020,3,1
"1096",53.004463,-3.494477,296.46,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,267.8,0.56,"N",0,2020,3,1
"1097",53.149933,-3.05986,303.34,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.85,0.6,"N",2,2020,3,1
"1098",53.632137,-0.249787,295.52,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,278.45,1.06,"N",2,2020,3,1
"1099",53.570381,-0.602596,303.56,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,273.29,1.51,"N",3,2020,3,1
"1100",53.001865,-3.494828,303.59,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,268.12,0.79,"N",0,2020,3,1
"1101",51.653847,-3.416935,297.31,0.42,0.38,2020-03-27,"0208","N","VIIRS","n",1,272.32,1.04,"N",0,2020,3,1
"1102",53.002659,-3.501299,296.32,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,269.13,0.75,"N",0,2020,3,1
"1103",51.652786,-3.436767,322.36,0.42,0.38,2020-03-27,"0208","N","VIIRS","n",1,274.49,2.34,"N",0,2020,3,1
"1104",52.187328,-3.796628,311.01,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,270.43,1.39,"N",0,2020,3,1
"1105",52.190815,-3.795487,320.09,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.56,1.57,"N",0,2020,3,1
"1106",51.830688,-3.911684,310.31,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.7,1.21,"N",0,2020,3,1
"1107",51.827221,-3.912929,340.96,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,273.35,4.02,"N",0,2020,3,1
"1108",51.827999,-3.919291,305.84,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.08,2.92,"N",0,2020,3,1
"1109",51.825706,-3.900525,296.28,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,271.83,0.32,"N",0,2020,3,1
"1110",51.823769,-3.914288,321.09,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,270.69,4.02,"N",0,2020,3,1
"1111",52.167912,-3.808906,328.96,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,273.08,3.35,"N",0,2020,3,1
"1112",52.514103,1.415528,297.38,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,272.43,0.54,"N",0,2020,3,1
"1113",52.173332,-3.794029,326.04,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,270.96,1.72,"N",0,2020,3,1
"1114",51.568291,-3.771266,332.97,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,280.14,1.85,"N",2,2020,3,1
"1115",52.170631,-3.808337,297.78,0.44,0.38,2020-03-27,"0208","N","VIIRS","n",1,272.16,0.58,"N",0,2020,3,1
"1116",53.007339,-4.256481,329.05,0.46,0.39,2020-03-27,"0208","N","VIIRS","n",1,277.28,3.06,"N",0,2020,3,1
"1117",52.172611,-3.794622,299.04,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,270.2,1.5,"N",0,2020,3,1
"1118",53.397003,-1.394389,296,0.4,0.37,2020-03-27,"0208","N","VIIRS","n",1,274.87,2.24,"N",2,2020,3,1
"1119",51.399067,-3.396923,295.42,0.42,0.38,2020-03-27,"0208","N","VIIRS","n",1,274.44,0.8,"N",2,2020,3,1
"1120",52.176102,-3.793567,344.72,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,273.73,4.1,"N",0,2020,3,1
"1121",51.567528,-3.765109,318.04,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,279.27,1.87,"N",2,2020,3,1
"1122",53.399517,-1.38717,331.32,0.4,0.37,2020-03-27,"0208","N","VIIRS","n",1,273.12,9.03,"N",2,2020,3,1
"1123",51.323669,0.536205,307.04,0.38,0.36,2020-03-27,"0208","N","VIIRS","n",1,273.98,1.08,"N",0,2020,3,1
"1124",53.634563,-0.242624,303.43,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,278.1,1.51,"N",2,2020,3,1
"1125",51.571754,-3.770152,299.61,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,275.84,1.85,"N",2,2020,3,1
"1126",53.568699,-0.590899,304.34,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,271.85,0.44,"N",2,2020,3,1
"1127",51.673882,-3.633155,326.33,0.43,0.38,2020-03-27,"0208","N","VIIRS","n",1,272.86,1.48,"N",0,2020,3,1
"1128",53.567097,-0.603934,318.95,0.39,0.36,2020-03-27,"0208","N","VIIRS","n",1,274.99,3.52,"N",2,2020,3,1
"1129",50.168224,-5.571566,327.27,0.46,0.39,2020-03-27,"0209","N","VIIRS","n",1,272.62,3.39,"N",0,2020,3,1
"1130",50.172577,-5.577113,300.79,0.46,0.39,2020-03-27,"0209","N","VIIRS","n",1,272.32,1.1,"N",0,2020,3,1
